x_0,y_0,z_0,tradewhen_0
0,-0.020394095,0,1.723413758
0,-2.224613232,0,1.723413758
0,0.435741608,0,1.723413758
0,-1.662078311,0,1.723413758
1,-0.013050874,0,-0.013050874
0,0.075980772,0,-0.013050874
0,-1.494442002,0,-0.013050874
0,1.118094159,0,-0.013050874
0,,0,-0.013050874
0,0.375667576,0,-0.013050874
0,0.113624978,0,-0.013050874
1,,0,-0.013050874
0,-0.442914864,0,-0.013050874
0,0.030363173,0,-0.013050874
0,-0.538145931,0,-0.013050874
0,0.032170332,0,-0.013050874
0,,0,-0.013050874
0,2.199139057,0,-0.013050874
0,-0.764607542,0,-0.013050874
0,0.803351598,0,-0.013050874
0,-0.529749939,0,-0.013050874
0,,0,-0.013050874
0,-0.71590931,0,-0.013050874
0,-1.194413309,0,-0.013050874
0,,0,-0.013050874
0,,0,-0.013050874
1,2.071437574,0,2.071437574
0,-0.710308451,0,2.071437574
0,,0,2.071437574
0,0.405296852,0,2.071437574
0,-0.436259646,0,2.071437574
0,0.223955568,1,0
0,,0,0
0,0.371078644,0,0
0,,1,0
0,-0.568154902,0,0
0,1.122497065,0,0
0,0.729706684,0,0
1,,0,0
0,-0.101844086,0,0
1,0.3277617,0,0.3277617
0,1.314519082,0,0.3277617
1,2.416769396,0,2.416769396
0,1.373964155,0,2.416769396
0,,0,2.416769396
0,,0,2.416769396
0,0.431054628,0,2.416769396
0,-0.39816026,0,2.416769396
0,0.147114312,0,2.416769396
0,1.156071796,0,2.416769396
0,-0.629710529,0,2.416769396
0,,0,2.416769396
0,,0,2.416769396
1,0.953038633,0,0.953038633
0,0.573347252,0,0.953038633
0,1.158086804,0,0.953038633
0,0.258265659,0,0.953038633
0,-0.725477558,0,0.953038633
0,0.170200972,0,0.953038633
0,0.939583106,0,0.953038633
1,-0.187271818,0,-0.187271818
0,0.727940765,0,-0.187271818
0,-0.756188366,0,-0.187271818
0,,0,-0.187271818
0,-0.120515819,0,-0.187271818
0,0.419372119,0,-0.187271818
0,-0.190069908,0,-0.187271818
0,-0.135352166,0,-0.187271818
0,,0,-0.187271818
0,-0.364811358,0,-0.187271818
0,0.442383133,0,-0.187271818
0,,0,-0.187271818
0,,0,-0.187271818
0,-0.691410171,1,0
0,1.446179624,0,0
0,-1.888050532,0,0
0,,0,0
0,-1.195496033,0,0
0,,0,0
0,-0.823280619,0,0
0,1.103608747,0,0
0,0.811039944,0,0
0,,0,0
0,-0.21692616,0,0
1,-0.223630568,0,-0.223630568
0,-0.799489458,1,0
0,-0.596146312,1,0
0,-0.560751519,0,0
0,0.13487368,0,0
0,1.318947257,0,0
0,-0.082803116,0,0
1,-0.801707673,0,-0.801707673
1,1.128339271,0,1.128339271
0,-0.399821514,0,1.128339271
0,,0,1.128339271
0,1.301986914,0,1.128339271
0,-0.54203422,0,1.128339271
0,1.643486237,0,1.128339271
0,-2.042873037,0,1.128339271
0,0.653656611,0,1.128339271
0,-1.048420789,0,1.128339271
0,0.687058724,0,1.128339271
0,0.560836654,0,1.128339271
0,1.215780241,0,1.128339271
0,1.054232195,0,1.128339271
0,0.770278686,0,1.128339271
0,,0,1.128339271
0,,0,1.128339271
0,0.287834233,0,1.128339271
0,-0.130819968,0,1.128339271
0,-0.006607213,0,1.128339271
0,-0.514621469,0,1.128339271
0,,0,1.128339271
0,-0.795704075,0,1.128339271
1,-0.154235943,0,-0.154235943
1,-1.15798962,0,-1.15798962
0,-0.309181264,0,-1.15798962
0,0.973491862,0,-1.15798962
0,0.980635018,0,-1.15798962
0,-0.193556355,0,-1.15798962
0,0.631939666,0,-1.15798962
0,0.127887615,0,-1.15798962
0,,0,-1.15798962
0,-0.62649899,0,-1.15798962
0,-0.234445478,0,-1.15798962
0,-1.09430997,0,-1.15798962
1,-1.145932684,0,-1.145932684
0,-2.776607631,0,-1.145932684
0,-0.157108798,0,-1.145932684
0,-0.343615473,0,-1.145932684
0,-1.198413285,0,-1.145932684
0,0.710988127,0,-1.145932684
0,0.771936078,0,-1.145932684
0,1.05425356,0,-1.145932684
0,,1,0
1,-0.861387338,0,-0.861387338
0,-0.658828413,0,-0.861387338
0,,0,-0.861387338
0,2.005526128,0,-0.861387338
0,-0.921426702,0,-0.861387338
0,0.765925149,0,-0.861387338
0,,0,-0.861387338
0,0.474212634,0,-0.861387338
0,0.244360491,0,-0.861387338
0,-0.131032584,0,-0.861387338
1,0.621113928,0,0.621113928
0,0.054928787,1,0
0,0.129260917,0,0
0,1.10010693,0,0
0,1.205475478,0,0
0,-0.500789361,0,0
0,,0,0
0,,0,0
0,0.564669276,0,0
0,-0.559704621,0,0
0,,0,0
0,-0.812820947,0,0
0,-0.6667901,0,0
0,,0,0
0,,0,0
0,0.143336032,0,0
0,,0,0
0,,0,0
0,-0.6946583,0,0
0,1.496750187,0,0
1,0.604612319,0,0.604612319
0,2.254200741,0,0.604612319
0,1.594198617,0,0.604612319
0,-0.176042688,0,0.604612319
0,-0.624419976,0,0.604612319
0,1.059787869,0,0.604612319
0,-0.420328708,0,0.604612319
0,0.090249944,0,0.604612319
1,-1.008165757,0,-1.008165757
0,0.981239259,0,-1.008165757
0,1.354825974,0,-1.008165757
1,0.603311519,0,0.603311519
0,0.023980309,0,0.603311519
0,,0,0.603311519
0,-0.13836641,0,0.603311519
0,-1.756235655,0,0.603311519
0,0.79746619,0,0.603311519
0,0.921921769,0,0.603311519
0,0.565572442,0,0.603311519
0,1.529921905,0,0.603311519
1,0.942772986,0,0.942772986
0,-0.476774675,0,0.942772986
0,1.944494494,0,0.942772986
0,-0.280372139,0,0.942772986
0,-0.647717187,0,0.942772986
0,-0.315041256,0,0.942772986
0,,0,0.942772986
1,0.987483382,0,0.987483382
0,-0.360856071,0,0.987483382
0,1.952041722,0,0.987483382
0,-0.303791325,0,0.987483382
0,0.797406571,0,0.987483382
0,,0,0.987483382
0,0.200123562,0,0.987483382
0,-1.993411866,0,0.987483382
0,-0.965832213,0,0.987483382
0,,0,0.987483382
0,-0.567116899,0,0.987483382
0,-0.370892169,0,0.987483382
0,-0.521011567,0,0.987483382
0,2.650105274,0,0.987483382
0,-1.687362996,0,0.987483382
0,0.629994035,0,0.987483382
0,,0,0.987483382
0,-0.956771293,0,0.987483382
0,-0.147492018,0,0.987483382
0,-1.458542529,0,0.987483382
0,1.030392962,0,0.987483382
0,1.559361975,0,0.987483382
0,,0,0.987483382
0,0.738679582,0,0.987483382
0,-1.356939044,0,0.987483382
0,-0.388492693,0,0.987483382
0,,0,0.987483382
0,-1.547792681,0,0.987483382
0,1.54820945,1,0
0,1.504360905,0,0
0,-1.001317227,0,0
0,-0.101194494,0,0
0,0.931796458,0,0
0,,0,0
0,-0.641419754,0,0
0,-0.399971819,0,0
0,-1.915222854,1,0
0,-1.376068193,0,0
0,-2.535517519,0,0
0,,0,0
0,0.292827006,0,0
0,,0,0
0,-0.773692845,0,0
0,-1.544036773,1,0
1,0.14296383,0,0.14296383
0,0.302259614,0,0.14296383
1,1.687401895,0,1.687401895
0,0.361477814,0,1.687401895
0,-1.462387891,0,1.687401895
0,0.804735011,1,0
0,-2.078766801,0,0
1,0.265126949,0,0.265126949
0,0.373517539,0,0.265126949
0,-0.720675518,0,0.265126949
0,-0.920953086,1,0
0,,0,0
0,-0.430381559,0,0
0,,0,0
0,-1.455099523,0,0
0,-0.786284538,0,0
0,0.385732301,0,0
1,0.884664035,0,0.884664035
0,0.89178619,0,0.884664035
0,-0.881835929,0,0.884664035
0,0.133331087,0,0.884664035
0,,0,0.884664035
0,-0.17531643,0,0.884664035
0,-0.460788528,0,0.884664035
0,-2.040762844,0,0.884664035
0,0.227887333,0,0.884664035
0,-0.135490755,0,0.884664035
0,-0.63449538,0,0.884664035
0,-0.798594304,0,0.884664035
0,0.627058942,0,0.884664035
0,0.610939795,0,0.884664035
0,-1.275522975,0,0.884664035
0,-2.239322664,0,0.884664035
0,0.560592625,0,0.884664035
0,,0,0.884664035
0,,0,0.884664035
0,1.763933957,0,0.884664035
0,,0,0.884664035
0,-0.201150893,0,0.884664035
0,0.659527219,0,0.884664035
0,,0,0.884664035
0,-0.320189734,0,0.884664035
1,0.778519832,0,0.778519832
0,1.915211352,0,0.778519832
0,-0.450547965,0,0.778519832
0,-0.143968363,0,0.778519832
0,,0,0.778519832
0,1.416365718,0,0.778519832
0,1.062404818,1,0
0,0.921433612,0,0
0,0.09227389,0,0
0,0.819345777,0,0
1,,0,0
0,0.553092275,0,0
0,0.595106846,0,0
0,-0.461283141,0,0
1,0.266662982,0,0.266662982
0,0.188539555,0,0.266662982
0,-0.07146493,0,0.266662982
1,0.905771199,0,0.905771199
0,0.466569758,0,0.905771199
0,1.096509165,0,0.905771199
0,-0.455795047,0,0.905771199
0,1.327905627,0,0.905771199
0,1.476679778,0,0.905771199
0,-0.010952763,0,0.905771199
0,,0,0.905771199
0,-0.694239196,0,0.905771199
0,,0,0.905771199
0,0.409921535,0,0.905771199
0,0.872661461,0,0.905771199
0,-1.325341946,0,0.905771199
0,-0.22304187,0,0.905771199
0,0.334503229,0,0.905771199
0,0.251627106,0,0.905771199
0,0.356555474,0,0.905771199
0,-0.614522622,0,0.905771199
0,,0,0.905771199
0,-0.494179959,0,0.905771199
1,,0,0.905771199
0,0.757412419,0,0.905771199
0,,0,0.905771199
0,,0,0.905771199
0,-1.555234674,0,0.905771199
0,0.312385006,0,0.905771199
0,-0.676100533,0,0.905771199
0,-0.468994929,1,0
0,-0.129414721,0,0
1,-1.284517953,0,-1.284517953
0,,0,-1.284517953
0,0.865866109,0,-1.284517953
0,0.441984023,0,-1.284517953
0,-0.111993064,0,-1.284517953
0,0.185493725,0,-1.284517953
0,-1.052013273,0,-1.284517953
0,-0.944688013,0,-1.284517953
0,,0,-1.284517953
0,,0,-1.284517953
0,-0.757431859,0,-1.284517953
1,-0.901952001,1,0
1,0.379387138,0,0.379387138
0,0.115036337,0,0.379387138
0,0.460917329,0,0.379387138
0,,0,0.379387138
0,0.669052446,0,0.379387138
0,0.289674673,0,0.379387138
0,-0.763854265,0,0.379387138
0,0.95488953,0,0.379387138
0,0.082369122,0,0.379387138
0,1.144055651,0,0.379387138
0,,0,0.379387138
0,,0,0.379387138
0,-0.880332792,0,0.379387138
1,-0.14561691,0,-0.14561691
0,0.502100874,0,-0.14561691
0,,0,-0.14561691
0,-0.953681116,0,-0.14561691
1,-0.437321281,0,-0.437321281
0,0.838017776,0,-0.437321281
0,-0.632226064,0,-0.437321281
0,1.058931254,0,-0.437321281
0,0.179465033,0,-0.437321281
0,,0,-0.437321281
1,,0,-0.437321281
0,-0.203629947,0,-0.437321281
0,,0,-0.437321281
0,,0,-0.437321281
0,-0.267913946,0,-0.437321281
0,-0.752640452,0,-0.437321281
0,,0,-0.437321281
0,0.568487616,0,-0.437321281
0,0.549350677,1,0
0,-0.57228423,0,0
0,0.595079111,0,0
0,-2.403728635,0,0
0,-0.339134843,0,0
1,-0.014916113,0,-0.014916113
0,-1.161277418,0,-0.014916113
0,-1.096836498,0,-0.014916113
0,-0.348162127,0,-0.014916113
0,0.304017785,1,0
0,-0.836363559,0,0
0,-0.592822475,0,0
0,,0,0
0,0.396243584,0,0
0,-0.670488789,0,0
0,0.922978469,0,0
0,-0.998842503,0,0
0,0.182455637,0,0
0,1.247688047,0,0
0,-0.7412058,0,0
0,,0,0
0,,0,0
0,1.07875044,0,0
0,2.465531415,0,0
0,-0.175390633,0,0
0,0.092102524,0,0
0,0.80570498,0,0
0,,0,0
0,0.128913299,0,0
0,,0,0
0,0.281271073,0,0
0,1.098353696,0,0
0,1.8135743,0,0
0,0.024051102,0,0
0,-1.794623833,0,0
0,,0,0
0,-0.452392336,0,0
1,-1.219434384,0,-1.219434384
0,-1.350704063,0,-1.219434384
1,-0.509031596,0,-0.509031596
0,-2.645960173,0,-0.509031596
0,1.155881226,0,-0.509031596
0,-0.743783984,0,-0.509031596
0,-0.956799953,0,-0.509031596
0,0.339891806,0,-0.509031596
0,0.356742286,1,0
0,1.221640364,0,0
0,-0.220055456,0,0
0,-0.109510422,0,0
0,0.301210561,0,0
1,-0.896398679,0,-0.896398679
0,0.375216409,0,-0.896398679
0,-0.301244283,0,-0.896398679
0,,0,-0.896398679
1,0.910388831,0,0.910388831
0,0.483790637,0,0.910388831
0,0.013584973,0,0.910388831
0,1.475521085,0,0.910388831
0,,0,0.910388831
0,0.075945536,0,0.910388831
1,0.2924502,0,0.2924502
0,,0,0.2924502
0,,0,0.2924502
0,-1.257317617,0,0.2924502
0,1.848961134,0,0.2924502
0,-0.680635645,0,0.2924502
0,0.660560344,1,0
0,-0.639975107,0,0
0,-0.083061055,0,0
1,,0,0
0,0.031103276,0,0
1,-0.267599991,0,-0.267599991
0,,0,-0.267599991
0,-1.392117689,0,-0.267599991
0,,1,0
0,1.022068865,0,0
0,-2.323791057,0,0
0,1.374105748,0,0
0,0.05451275,0,0
0,,0,0
0,,0,0
0,1.164470113,0,0
0,0.386094681,0,0
0,0.148523456,0,0
0,0.041881836,0,0
0,-0.059127675,0,0
0,,0,0
0,0.402734692,0,0
0,1.291674003,0,0
0,-0.108205591,0,0
0,,0,0
0,1.79754951,0,0
0,0.88355619,0,0
0,0.446636982,0,0
1,,0,0
0,0.698792706,0,0
0,1.102151722,0,0
0,-0.770558195,0,0
0,1.624548987,0,0
0,1.322247566,0,0
0,,0,0
0,1.570946912,0,0
0,0.058709893,0,0
0,0.257899663,0,0
0,-0.111913469,0,0
0,-1.595588335,0,0
0,-1.985701984,0,0
0,1.372452449,0,0
0,0.653835871,0,0
0,,0,0
0,0.980429524,0,0
0,,0,0
0,-1.747568774,0,0
0,1.291800453,0,0
0,1.376094606,0,0
0,-0.871460791,0,0
0,,0,0
0,-1.74187059,0,0
0,-0.459998867,0,0
0,1.580216217,0,0
0,0.921812556,0,0
0,-0.290266884,0,0
0,,0,0
0,-0.893711617,0,0
0,-1.404247398,0,0
0,-1.377035623,0,0
0,,0,0
1,,0,0
0,1.459738615,0,0
0,-0.260201133,0,0
0,-0.910440339,0,0
0,-1.475246338,0,0
0,,0,0
0,0.412919925,0,0
1,0.512489184,0,0.512489184
0,-0.656738704,0,0.512489184
0,-1.397847563,1,0
0,0.288568337,0,0
0,-1.246080806,0,0
0,-1.023587805,0,0
0,,0,0
0,-0.538014807,0,0
0,,0,0
0,0.034893629,0,0
0,,0,0
0,0.067880798,0,0
0,1.762101724,0,0
0,-0.166395861,0,0
0,-1.139379575,0,0
0,1.017056287,0,0
0,0.019137204,0,0
0,-0.767597222,0,0
0,,0,0
0,-0.051670297,0,0
0,,0,0
0,,0,0
0,-0.184847263,0,0
0,0.566150561,0,0
0,-0.380391654,0,0
0,0.296566216,0,0
0,-1.650449718,0,0
0,0.518928507,0,0
0,,0,0
1,,0,0
0,0.915124553,0,0
0,0.298665804,0,0
0,-0.20627147,0,0
0,0.690855472,0,0
0,-0.486844966,0,0
0,-1.660147397,0,0
0,,0,0
0,0.464332404,0,0
0,-1.60589309,0,0
1,0.9711168,0,0.9711168
0,-1.753305745,0,0.9711168
0,1.128250296,0,0.9711168
0,,0,0.9711168
0,,0,0.9711168
0,,0,0.9711168
0,,0,0.9711168
1,-0.052962941,0,-0.052962941
0,0.700528993,0,-0.052962941
0,-1.975261155,0,-0.052962941
0,1.116404453,0,-0.052962941
0,,0,-0.052962941
1,-1.142200664,0,-1.142200664
0,,0,-1.142200664
0,,0,-1.142200664
0,0.224014956,0,-1.142200664
1,-1.257476172,0,-1.257476172
0,-0.361665176,0,-1.257476172
0,0.69259847,1,0
0,2.2266688,0,0
0,0.386221309,0,0
0,-0.244298933,0,0
0,,0,0
0,-0.093743545,0,0
0,-0.878172745,0,0
1,,0,0
0,-0.701168383,0,0
0,1.165337337,0,0
0,,0,0
0,,0,0
1,,0,0
0,,0,0
0,,0,0
0,1.598187207,0,0
1,-0.496229596,0,-0.496229596
0,1.152099768,0,-0.496229596
0,-0.070918117,0,-0.496229596
0,0.923338026,0,-0.496229596
0,0.759810155,0,-0.496229596
0,-1.898905341,0,-0.496229596
0,1.241793705,0,-0.496229596
0,,0,-0.496229596
0,,0,-0.496229596
0,0.365754968,1,0
0,-0.236173585,0,0
0,-0.263441704,0,0
0,0.862468194,0,0
0,,0,0
0,0.833683671,0,0
0,-1.533502852,0,0
0,-0.148348074,0,0
0,0.373819845,0,0
0,-1.90569405,0,0
0,0.091978764,1,0
1,0.265866243,0,0.265866243
1,-0.356371611,0,-0.356371611
0,0.759909185,0,-0.356371611
0,-1.143257471,0,-0.356371611
0,0.139872652,0,-0.356371611
0,0.224332983,0,-0.356371611
0,1.10011833,0,-0.356371611
0,0.667750983,0,-0.356371611
0,0.165543149,0,-0.356371611
0,2.04855102,0,-0.356371611
0,,0,-0.356371611
0,-1.173422925,0,-0.356371611
0,-1.163140948,0,-0.356371611
0,0.283702691,0,-0.356371611
0,-0.711156462,1,0
0,-1.699781624,0,0
0,-0.562038748,0,0
0,-0.880104141,0,0
0,-1.788693121,0,0
0,-0.139533433,0,0
0,0.888771383,0,0
0,-0.013605097,0,0
0,,0,0
0,,0,0
0,,0,0
0,-0.544278535,0,0
0,-0.366209681,0,0
0,-0.46805127,0,0
0,2.009287246,0,0
0,-0.536646152,0,0
0,-0.473837476,0,0
0,-0.535176224,0,0
0,0.843702064,0,0
0,0.34985074,0,0
0,-2.215395846,0,0
0,,0,0
0,-1.234923193,0,0
0,0.516466167,0,0
0,-0.13232951,0,0
0,,0,0
0,-1.093402909,1,0
0,0.049092855,0,0
0,-0.180654896,0,0
0,-0.401131733,0,0
0,1.079863883,0,0
0,,0,0
0,-0.627221472,0,0
0,0.826138058,0,0
0,0.692103056,0,0
0,0.196206263,1,0
0,,0,0
0,-0.077510923,0,0
0,0.601949203,0,0
0,-1.361210929,0,0
0,-0.45984054,0,0
0,,0,0
0,-0.028892539,0,0
1,0.149746415,0,0.149746415
0,0.42043021,0,0.149746415
0,,0,0.149746415
0,,0,0.149746415
0,,0,0.149746415
0,-0.946069063,0,0.149746415
0,0.090394038,0,0.149746415
0,-0.340577621,0,0.149746415
0,-0.098652248,1,0
0,1.129383784,0,0
0,0.056303057,0,0
0,1.104962809,0,0
0,0.302556355,0,0
0,1.59208787,0,0
0,0.213295672,0,0
1,0.097017721,1,0
0,0.862330611,1,0
0,0.353734403,0,0
0,,0,0
0,-0.00847737,0,0
0,0.576709068,0,0
0,1.418840863,0,0
0,0.348501422,0,0
0,0.933175263,0,0
0,-1.08740843,0,0
0,-0.323335385,0,0
0,-0.298802226,0,0
0,0.179977558,1,0
0,-1.165715769,0,0
1,,0,0
1,-2.661228666,0,-2.661228666
0,1.803867789,0,-2.661228666
0,-0.70579439,0,-2.661228666
0,-1.479797823,0,-2.661228666
0,0.541612477,0,-2.661228666
0,0.960661009,0,-2.661228666
0,,0,-2.661228666
0,0.691081264,0,-2.661228666
0,0.333365474,0,-2.661228666
0,-0.039706964,0,-2.661228666
0,-0.250075351,0,-2.661228666
0,-0.863852855,0,-2.661228666
0,-0.326447578,0,-2.661228666
1,1.518098083,0,1.518098083
0,1.851873857,0,1.518098083
0,-0.200614918,0,1.518098083
0,0.479450084,0,1.518098083
0,0.836678072,0,1.518098083
0,0.597385857,0,1.518098083
0,-0.677777119,0,1.518098083
0,-0.926328412,1,0
0,0.615042179,0,0
0,-0.445953663,0,0
0,-0.675589431,0,0
0,,0,0
0,-0.941549819,0,0
0,0.405685016,0,0
0,,0,0
0,0.414599549,0,0
0,1.639300354,0,0
0,-0.081236516,0,0
0,-0.037845564,0,0
1,-0.761166283,0,-0.761166283
0,-0.233857397,0,-0.761166283
0,,0,-0.761166283
0,1.803523946,0,-0.761166283
0,0.25617623,0,-0.761166283
0,-0.215827782,0,-0.761166283
0,-0.357350186,0,-0.761166283
0,-1.543545856,0,-0.761166283
0,-1.626769605,0,-0.761166283
0,,0,-0.761166283
0,-0.775646016,0,-0.761166283
0,0.529311781,0,-0.761166283
0,,0,-0.761166283
0,-0.111879088,0,-0.761166283
0,0.7172977,0,-0.761166283
0,-0.118198164,0,-0.761166283
0,-0.76045113,0,-0.761166283
0,,0,-0.761166283
0,-0.907171927,0,-0.761166283
0,,0,-0.761166283
0,-0.230077161,0,-0.761166283
0,,0,-0.761166283
0,0.50914104,0,-0.761166283
0,-0.213424467,0,-0.761166283
0,-0.647659093,0,-0.761166283
0,0.612778772,0,-0.761166283
0,0.126719522,1,0
0,-0.147207568,0,0
0,0.974025855,0,0
0,,0,0
0,-0.838680357,0,0
0,-0.07771725,1,0
0,1.453804775,0,0
1,-0.411694001,0,-0.411694001
0,0.497454518,0,-0.411694001
0,-1.181631775,0,-0.411694001
0,0.043206132,0,-0.411694001
0,,0,-0.411694001
0,-1.294041987,0,-0.411694001
0,0.413731975,0,-0.411694001
1,0.597594273,0,0.597594273
0,1.048410534,1,0
0,-1.558720775,0,0
0,,0,0
0,,0,0
0,-0.115772264,0,0
0,,0,0
0,1.517421342,0,0
0,,0,0
0,,0,0
0,-0.194126557,0,0
1,0.615680142,0,0.615680142
0,-0.462538116,0,0.615680142
0,1.979643464,0,0.615680142
0,,0,0.615680142
0,-1.70137904,0,0.615680142
0,-1.655522152,0,0.615680142
0,2.67438502,0,0.615680142
0,1.223276922,0,0.615680142
0,-0.550984618,0,0.615680142
0,-1.589304051,0,0.615680142
0,-0.098337607,0,0.615680142
0,,0,0.615680142
0,,0,0.615680142
0,-1.03963938,0,0.615680142
1,,0,0.615680142
0,-0.743311708,0,0.615680142
0,-0.918972402,0,0.615680142
0,,0,0.615680142
0,0.034735105,0,0.615680142
1,-1.174010088,0,-1.174010088
0,0.142135216,0,-1.174010088
0,,0,-1.174010088
0,-1.437289344,0,-1.174010088
0,1.165832951,0,-1.174010088
1,0.084411637,0,0.084411637
0,0.794549349,0,0.084411637
0,-1.776076057,1,0
1,,0,0
1,1.954808,0,1.954808
0,-1.915862056,0,1.954808
0,-0.576466832,1,0
0,0.260849305,0,0
1,-0.07808409,0,-0.07808409
0,-0.887599644,0,-0.07808409
0,1.154043604,0,-0.07808409
0,,0,-0.07808409
0,-0.89269396,0,-0.07808409
1,1.957975791,0,1.957975791
0,-0.445833233,0,1.957975791
0,,0,1.957975791
0,,0,1.957975791
0,1.149793354,0,1.957975791
1,0.442283968,1,0
0,,0,0
0,1.392001301,0,0
0,1.607667482,0,0
0,-0.362839182,0,0
0,-3.623240849,0,0
0,0.396592817,0,0
0,-0.779588959,0,0
0,-1.239036533,0,0
0,1.074853216,0,0
0,-0.078296452,0,0
0,1.904671736,0,0
0,,0,0
0,0.62982201,0,0
1,-1.288740352,0,-1.288740352
0,0.004415361,0,-1.288740352
1,0.488148752,0,0.488148752
0,0.807950656,0,0.488148752
0,0.053916197,0,0.488148752
0,1.784115401,0,0.488148752
1,-1.228603728,0,-1.228603728
0,1.604685531,0,-1.228603728
0,-2.020192402,0,-1.228603728
0,0.924090582,0,-1.228603728
0,-0.508640176,0,-1.228603728
0,,0,-1.228603728
0,-2.343373867,0,-1.228603728
0,,0,-1.228603728
0,1.038983019,0,-1.228603728
0,,0,-1.228603728
0,1.147339247,0,-1.228603728
0,0.549261344,0,-1.228603728
0,-0.771824589,0,-1.228603728
0,-0.676419974,0,-1.228603728
0,,1,0
0,-0.492931169,0,0
0,-0.466884354,0,0
0,0.805561789,0,0
0,0.84674372,0,0
1,0.093566599,0,0.093566599
0,0.027265899,0,0.093566599
0,-0.374096645,0,0.093566599
0,,0,0.093566599
1,-1.845359792,0,-1.845359792
0,-0.101876317,0,-1.845359792
0,,0,-1.845359792
0,,0,-1.845359792
0,0.942867067,0,-1.845359792
0,,0,-1.845359792
0,,0,-1.845359792
0,,0,-1.845359792
0,0.305775177,0,-1.845359792
0,1.065926437,0,-1.845359792
0,,0,-1.845359792
0,,0,-1.845359792
0,-1.716093489,0,-1.845359792
0,0.071212312,0,-1.845359792
0,-0.38172231,1,0
0,0.965878127,0,0
0,-1.168714711,0,0
0,-0.529803633,0,0
1,0.473745688,0,0.473745688
0,1.046032554,0,0.473745688
0,0.048909219,0,0.473745688
0,-0.521482977,0,0.473745688
0,,0,0.473745688
1,0.403448977,0,0.403448977
0,-0.288719594,0,0.403448977
0,1.086359029,0,0.403448977
0,-0.505079464,0,0.403448977
0,-0.414330486,0,0.403448977
0,-0.053277043,1,0
0,0.49051337,0,0
0,,0,0
0,1.505876407,0,0
0,,1,0
0,-1.112583247,0,0
0,-0.710271911,0,0
0,0.268506696,0,0
0,-1.257147025,0,0
0,0.232865802,0,0
0,,0,0
0,-0.510856157,0,0
0,0.988898768,0,0
0,-0.756932668,0,0
0,1.596907248,0,0
0,-0.437523951,0,0
0,1.196422357,0,0
0,0.775542998,0,0
1,-0.335943194,0,-0.335943194
0,0.537080083,0,-0.335943194
0,0.026988113,0,-0.335943194
0,2.822195228,0,-0.335943194
0,0.982091563,0,-0.335943194
0,0.371024313,0,-0.335943194
0,0.426011769,0,-0.335943194
0,1.095422515,0,-0.335943194
1,-0.479136145,0,-0.479136145
0,1.180718796,0,-0.479136145
0,1.468574682,0,-0.479136145
0,,0,-0.479136145
1,0.639898333,0,0.639898333
0,-0.85742378,1,0
0,1.613932226,0,0
0,,0,0
0,0.132227075,0,0
0,0.320873587,0,0
0,1.512260992,0,0
1,-1.293230903,0,-1.293230903
1,0.985677927,0,0.985677927
0,-1.634883968,0,0.985677927
0,0.958894325,0,0.985677927
0,,0,0.985677927
1,-0.162902289,0,-0.162902289
0,-0.381227678,0,-0.162902289
1,-0.047665587,0,-0.047665587
0,,0,-0.047665587
0,0.258648129,0,-0.047665587
1,-1.693739198,0,-1.693739198
0,0.717251053,0,-1.693739198
0,,0,-1.693739198
0,1.434908517,0,-1.693739198
0,-0.135164316,0,-1.693739198
0,,0,-1.693739198
0,-1.828039801,0,-1.693739198
0,,0,-1.693739198
0,0.026471613,0,-1.693739198
0,1.1851075,0,-1.693739198
0,1.173289269,0,-1.693739198
0,0.464567676,0,-1.693739198
0,-0.246868863,0,-1.693739198
0,-1.546978087,0,-1.693739198
0,0.094304622,0,-1.693739198
0,-0.079983072,0,-1.693739198
0,0.168070377,0,-1.693739198
0,0.36771539,0,-1.693739198
0,0.685613145,0,-1.693739198
0,-0.68322111,0,-1.693739198
0,-1.416605086,0,-1.693739198
1,-0.638071289,0,-0.638071289
0,0.745836026,0,-0.638071289
0,0.015146086,0,-0.638071289
1,-1.483677203,0,-1.483677203
0,,0,-1.483677203
0,,0,-1.483677203
0,0.790189794,1,0
0,,0,0
1,-1.281561221,0,-1.281561221
0,1.69917597,0,-1.281561221
0,,0,-1.281561221
0,-1.101363315,0,-1.281561221
0,,0,-1.281561221
0,1.817530449,0,-1.281561221
0,-0.426870585,0,-1.281561221
0,-0.411345924,0,-1.281561221
0,1.800133027,0,-1.281561221
0,0.861626086,0,-1.281561221
0,,1,0
0,-0.135844225,0,0
0,1.724465222,0,0
0,-0.271029436,0,0
0,-1.583523979,0,0
0,-1.207816428,0,0
0,1.122009811,0,0
0,,0,0
1,0.702379966,0,0.702379966
0,1.145289498,0,0.702379966
0,0.908477864,0,0.702379966
0,,0,0.702379966
0,-0.725646235,0,0.702379966
0,0.502801697,0,0.702379966
0,1.062334692,0,0.702379966
0,-0.32853692,0,0.702379966
0,2.167655523,0,0.702379966
0,-1.005100454,0,0.702379966
0,-0.753787948,0,0.702379966
1,0.037142523,0,0.037142523
0,-1.536156971,0,0.037142523
0,-1.117205603,0,0.037142523
0,-0.336297264,0,0.037142523
0,-0.959599399,0,0.037142523
0,0.915418669,0,0.037142523
0,0.040990781,0,0.037142523
0,-0.139114931,0,0.037142523
0,-0.254274923,0,0.037142523
0,0.508386474,0,0.037142523
0,,0,0.037142523
1,0.211907861,0,0.211907861
